Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
2,6,Samantha Stosur,AUS,,Nicole Vaidisova *,CZE,18,2 - 6,6 - 0,4 - 6,,,
2,7,Evgeniya Rodina *,RUS,,Elena Vesnina,RUS,,6 - 1,7 - 6 (7 - 0),,,,
2,8,Edina Gallovits,ROU,,Anna Chakvetadze *,RUS,8,4 - 6,2 - 6,,,,
2,9,Svetlana Kuznetsova *,RUS,4,Kateryna Bondarenko,UKR,,6 - 2,6 - 3,,,,
2,10,Barbora Zahlavova Strycova *,CZE,,Alona Bondarenko,UKR,28,6 - 3,3 - 0,,,,Retired
2,11,Anastasia Pavlyuchenkova *,RUS,,Na Li,CHN,,6 - 2,6 - 4,,,,
2,12,Marta Domachowska,POL,,Agnieszka Radwanska *,POL,14,1 - 6,3 - 6,,,,
2,13,Marion Bartoli *,FRA,11,Tatiana Perebiynis,UKR,,6 - 2,7 - 5,,,,
2,14,Bethanie Mattek *,USA,,Vera Dushevina,RUS,,7 - 6 (8 - 6),6 - 4,,,,
2,15,Amelie Mauresmo *,FRA,29,Virginia Ruano Pascual,ESP,,4 - 6,6 - 1,6 - 1,,,
2,16,Urszula Radwanska,POL,,Serena Williams *,USA,6,4 - 6,4 - 6,,,,
2,17,Elena Dementieva *,RUS,5,Timea Bacsinszky,SUI,,4 - 6,6 - 3,6 - 3,,,
2,18,Gisela Dulko *,ARG,,Lindsay Davenport,USA,25,,,,,,Walkover
2,19,Shahar Peer *,ISR,24,Emilie Loit,FRA,,6 - 3,6 - 4,,,,
2,20,Su-Wei Hsieh,TPE,,Dinara Safina *,RUS,9,3 - 6,2 - 6,,,,
2,21,Victoria Azarenka *,BLR,16,Sorana Cirstea,ROU,,6 - 1,6 - 3,,,,
2,22,Mara Santangelo,ITA,,Nadia Petrova *,RUS,21,4 - 6,5 - 7,,,,
2,23,Sybille Bammer,AUT,26,Shuai Peng *,CHN,,6 - 7 (7 - 9),6 - 4,3 - 6,,,
2,24,Alla Kudryavtseva *,RUS,,Maria Sharapova,RUS,3,6 - 2,6 - 4,,,,
2,25,Venus Williams *,USA,7,Anne Keothavong,GBR,,7 - 5,6 - 2,,,,
2,26,Maria Jose Martinez Sanchez *,ESP,,Sania Mirza,IND,32,6 - 0,4 - 6,9 - 7,,,
2,27,Flavia Pennetta,ITA,22,Ai Sugiyama *,JPN,,6 - 7 (5 - 7),6 - 2,2 - 6,,,
2,28,Alisa Kleybanova *,RUS,,Daniela Hantuchova,SVK,10,6 - 3,4 - 6,6 - 1,,,
2,29,Vera Zvonareva,RUS,13,Tamarine Tanasugarn *,THA,,6 - 7 (10 - 12),6 - 4,3 - 6,,,
2,30,Marina Erakovic *,NZL,,Julia Goerges,GER,,6 - 2,7 - 6 (7 - 5),,,,
2,31,Caroline Wozniacki *,DEN,31,Aleksandra Wozniak,CAN,,6 - 1,6 - 1,,,,
2,32,Carla Suarez Navarro,ESP,,Jelena Jankovic *,SRB,2,1 - 6,3 - 6,,,,
3,1,Ana Ivanovic,SRB,1,Jie Zheng *,CHN,,1 - 6,4 - 6,,,,
3,2,Anabel Medina Garrigues,ESP,,Agnes Szavay *,HUN,15,6 - 7 (5 - 7),6 - 2,2 - 6,,,
3,3,Casey Dellacqua,AUS,,Nicole Vaidisova *,CZE,18,2 - 6,4 - 6,,,,
3,4,Evgeniya Rodina,RUS,,Anna Chakvetadze *,RUS,8,4 - 6,3 - 6,,,,
3,5,Svetlana Kuznetsova *,RUS,4,Barbora Zahlavova Strycova,CZE,,6 - 2,6 - 4,,,,
3,6,Anastasia Pavlyuchenkova,RUS,,Agnieszka Radwanska *,POL,14,3 - 6,2 - 6,,,,
3,7,Marion Bartoli,FRA,11,Bethanie Mattek *,USA,,4 - 6,1 - 6,,,,
3,8,Amelie Mauresmo,FRA,29,Serena Williams *,USA,6,6 - 7 (5 - 7),1 - 6,,,,
3,9,Elena Dementieva *,RUS,5,Gisela Dulko,ARG,,7 - 6 (7 - 2),7 - 5,,,,
3,10,Shahar Peer *,ISR,24,Dinara Safina,RUS,9,7 - 5,6 - 7 (4 - 7),8 - 6,,,
3,11,Victoria Azarenka,BLR,16,Nadia Petrova *,RUS,21,6 - 7 (11 - 13),6 - 7 (4 - 7),,,,
3,12,Shuai Peng,CHN,,Alla Kudryavtseva *,RUS,,3 - 6,6 - 1,4 - 6,,,
3,13,Venus Williams *,USA,7,Maria Jose Martinez Sanchez,ESP,,6 - 1,7 - 5,,,,
3,14,Ai Sugiyama,JPN,,Alisa Kleybanova *,RUS,,4 - 6,4 - 6,,,,
3,15,Tamarine Tanasugarn *,THA,,Marina Erakovic,NZL,,4 - 6,6 - 4,6 - 4,,,
3,16,Caroline Wozniacki,DEN,31,Jelena Jankovic *,SRB,2,6 - 2,4 - 6,2 - 6,,,
4,1,Jie Zheng *,CHN,,Agnes Szavay,HUN,15,6 - 3,6 - 4,,,,
4,2,Nicole Vaidisova *,CZE,18,Anna Chakvetadze,RUS,8,4 - 6,7 - 6 (7 - 0),6 - 3,,,
4,3,Svetlana Kuznetsova,RUS,4,Agnieszka Radwanska *,POL,14,4 - 6,6 - 1,5 - 7,,,
4,4,Bethanie Mattek,USA,,Serena Williams *,USA,6,3 - 6,3 - 6,,,,
4,5,Elena Dementieva *,RUS,5,Shahar Peer,ISR,24,6 - 2,6 - 1,,,,
4,6,Nadia Petrova *,RUS,21,Alla Kudryavtseva,RUS,,6 - 1,6 - 4,,,,
4,7,Venus Williams *,USA,7,Alisa Kleybanova,RUS,,6 - 3,6 - 4,,,,
4,8,Tamarine Tanasugarn *,THA,,Jelena Jankovic,SRB,2,6 - 3,6 - 2,,,,
5,1,Jie Zheng *,CHN,,Nicole Vaidisova,CZE,18,6 - 2,5 - 7,6 - 1,,,
5,2,Agnieszka Radwanska,POL,14,Serena Williams *,USA,6,4 - 6,0 - 6,,,,
5,3,Elena Dementieva *,RUS,5,Nadia Petrova,RUS,21,6 - 1,6 - 7 (6 - 8),6 - 3,,,
5,4,Venus Williams *,USA,7,Tamarine Tanasugarn,THA,,6 - 4,6 - 3,,,,
6,1,Jie Zheng,CHN,,Serena Williams *,USA,6,2 - 6,6 - 7 (5 - 7),,,,
6,2,Elena Dementieva,RUS,5,Venus Williams *,USA,7,1 - 6,6 - 7 (3 - 7),,,,
7,1,Serena Williams,USA,6,Venus Williams *,USA,7,5 - 7,4 - 6,,,,
