Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
2,2,Sara Errani,ITA,,Daniela Hantuchova *,SVK,28,1 - 6,2 - 6,,,,
2,3,Maria Jose Martinez Sanchez,ESP,,Rebecca Marino *,CAN,,6 - 2,3 - 6,3 - 6,,,
2,4,Irina-Camelia Begu,ROU,,Svetlana Kuznetsova *,RUS,13,1 - 6,1 - 6,,,,
2,5,Marion Bartoli *,FRA,11,Olga Govortsova,BLR,,6 - 4,6 - 7 (1 - 7),6 - 2,,,
2,6,Lucie Safarova,CZE,,Julia Goerges *,GER,17,6 - 2,5 - 7,2 - 6,,,
2,7,Tsvetana Pironkova,BUL,32,Gisela Dulko *,ARG,,4 - 6,2 - 6,,,,
2,8,Simona Halep,ROU,,Samantha Stosur *,AUS,8,0 - 6,2 - 6,,,,
2,9,Vera Zvonareva *,RUS,3,Sabine Lisicki,GER,,4 - 6,7 - 5,7 - 5,,,
2,10,Edina Gallovits-Hall,ROU,,Anastasia Rodionova *,AUS,,1 - 6,4 - 6,,,,
2,11,Nuria Llagostera Vives *,ESP,,Alize Cornet,FRA,,6 - 0,6 - 2,,,,
2,12,Mona Barthel,GER,,Anastasia Pavlyuchenkova *,RUS,14,0 - 6,6 - 7 (5 - 7),,,,
2,13,Jelena Jankovic *,SRB,10,Vera Dushevina,RUS,,6 - 3,6 - 2,,,,
2,14,Bethanie Mattek-Sands *,USA,,Varvara Lepchenko,USA,,6 - 3,2 - 6,6 - 3,,,
2,15,Shuai Peng *,CHN,29,Polona Hercog,SLO,,7 - 5,6 - 1,,,,
2,16,Vesna Dolonts,RUS,,Francesca Schiavone *,ITA,5,1 - 6,2 - 6,,,,
2,17,Na Li *,CHN,6,Silvia Soler-Espinosa,ESP,,6 - 4,7 - 5,,,,
2,18,Sorana Cirstea *,ROU,,Alexandra Dulgheru,ROU,27,6 - 2,7 - 5,,,,
2,19,Vania King *,USA,,Elena Baltacha,GBR,,4 - 6,6 - 1,6 - 4,,,
2,20,Jie Zheng,CHN,,Petra Kvitova *,CZE,9,4 - 6,1 - 6,,,,
2,21,Kaia Kanepi *,EST,16,Heather Watson,GBR,,6 - 1,6 - 3,,,,
2,22,Ekaterina Makarova *,RUS,,Johanna Larsson,SWE,,6 - 3,7 - 6 (7 - 5),,,,
2,23,Roberta Vinci *,ITA,30,Iryna Bremond,FRA,,6 - 3,6 - 4,,,,
2,24,Pauline Parmentier,FRA,,Victoria Azarenka *,BLR,4,0 - 6,1 - 6,,,,
2,25,Maria Sharapova *,RUS,7,Caroline Garcia,FRA,,3 - 6,6 - 4,6 - 0,,,
2,26,Jill Craybas,USA,,Yung-Jan Chan *,TPE,,1 - 6,4 - 6,,,,
2,27,Yanina Wickmayer *,BEL,21,Ayumi Morita,JPN,,6 - 4,7 - 5,,,,
2,28,Sania Mirza,IND,,Agnieszka Radwanska *,POL,12,2 - 6,4 - 6,,,,
2,29,Andrea Petkovic *,GER,15,Lucie Hradecka,CZE,,7 - 6 (7 - 2),6 - 2,,,,
2,30,A. Medina Garrigues,ESP,,Jarmila Gajdosova *,AUS,24,6 - 7 (4 - 7),4 - 6,,,,
2,31,Maria Kirilenko *,RUS,25,Chanelle Scheepers,RSA,,6 - 1,6 - 4,,,,
2,32,Arantxa Rus *,NED,,Kim Clijsters,BEL,2,3 - 6,7 - 5,6 - 1,,,
3,1,Caroline Wozniacki,DEN,1,Daniela Hantuchova *,SVK,28,1 - 6,3 - 6,,,,
3,2,Rebecca Marino,CAN,,Svetlana Kuznetsova *,RUS,13,0 - 6,4 - 6,,,,
3,3,Marion Bartoli *,FRA,11,Julia Goerges,GER,17,3 - 6,6 - 2,6 - 4,,,
3,4,Gisela Dulko *,ARG,,Samantha Stosur,AUS,8,6 - 4,1 - 6,6 - 3,,,
3,5,Vera Zvonareva *,RUS,3,Anastasia Rodionova,AUS,,6 - 2,6 - 3,,,,
3,6,Nuria Llagostera Vives,ESP,,Anastasia Pavlyuchenkova *,RUS,14,6 - 3,3 - 6,3 - 6,,,
3,7,Jelena Jankovic *,SRB,10,Bethanie Mattek-Sands,USA,,6 - 2,6 - 2,,,,
3,8,Shuai Peng,CHN,29,Francesca Schiavone *,ITA,5,3 - 6,2 - 1,,,,Retired
3,9,Na Li *,CHN,6,Sorana Cirstea,ROU,,6 - 2,6 - 2,,,,
3,10,Vania King,USA,,Petra Kvitova *,CZE,9,4 - 6,2 - 6,,,,
3,11,Kaia Kanepi,EST,16,Ekaterina Makarova *,RUS,,4 - 6,5 - 7,,,,
3,12,Roberta Vinci,ITA,30,Victoria Azarenka *,BLR,4,3 - 6,2 - 6,,,,
3,13,Maria Sharapova *,RUS,7,Yung-Jan Chan,TPE,,6 - 2,6 - 3,,,,
3,14,Yanina Wickmayer,BEL,21,Agnieszka Radwanska *,POL,12,4 - 6,4 - 6,,,,
3,15,Andrea Petkovic *,GER,15,Jarmila Gajdosova,AUS,24,6 - 2,4 - 6,6 - 3,,,
3,16,Maria Kirilenko *,RUS,25,Arantxa Rus,NED,,6 - 1,6 - 1,,,,
4,1,Daniela Hantuchova,SVK,28,Svetlana Kuznetsova *,RUS,13,7 - 6 (8 - 6),3 - 6,2 - 6,,,
4,2,Marion Bartoli *,FRA,11,Gisela Dulko,ARG,,7 - 5,1 - 0,,,,Retired
4,3,Vera Zvonareva,RUS,3,Anastasia Pavlyuchenkova *,RUS,14,6 - 7 (4 - 7),6 - 2,2 - 6,,,
4,4,Jelena Jankovic,SRB,10,Francesca Schiavone *,ITA,5,3 - 6,6 - 2,4 - 6,,,
4,5,Na Li *,CHN,6,Petra Kvitova,CZE,9,2 - 6,6 - 1,6 - 3,,,
4,6,Ekaterina Makarova,RUS,,Victoria Azarenka *,BLR,4,2 - 6,3 - 6,,,,
4,7,Maria Sharapova *,RUS,7,Agnieszka Radwanska,POL,12,7 - 6 (7 - 4),7 - 5,,,,
4,8,Andrea Petkovic *,GER,15,Maria Kirilenko,RUS,25,6 - 2,2 - 6,6 - 4,,,
5,1,Svetlana Kuznetsova,RUS,13,Marion Bartoli *,FRA,11,6 - 7 (4 - 7),4 - 6,,,,
5,2,Anastasia Pavlyuchenkova,RUS,14,Francesca Schiavone *,ITA,5,6 - 1,5 - 7,5 - 7,,,
5,3,Na Li *,CHN,6,Victoria Azarenka,BLR,4,7 - 5,6 - 2,,,,
5,4,Maria Sharapova *,RUS,7,Andrea Petkovic,GER,15,6 - 0,6 - 3,,,,
6,1,Marion Bartoli,FRA,11,Francesca Schiavone *,ITA,5,3 - 6,3 - 6,,,,
6,2,Na Li *,CHN,6,Maria Sharapova,RUS,7,6 - 4,7 - 5,,,,
7,1,Francesca Schiavone,ITA,5,Na Li *,CHN,6,4 - 6,6 - 7 (0 - 7),,,,
